region,rank,A_test,AB_test,A_test_Logical,AB_test_Logical,Zero_Rank,A_test_boot,AB_test_boot
489,NA,NA,NA,NA,NA,FALSE,NA,NA
490,NA,NA,NA,NA,NA,FALSE,NA,NA
491,NA,NA,NA,NA,NA,FALSE,NA,NA
492,NA,NA,NA,NA,NA,FALSE,NA,NA
493,NA,NA,NA,NA,NA,FALSE,NA,NA
494,NA,NA,NA,NA,NA,FALSE,NA,NA
495,NA,NA,NA,NA,NA,FALSE,NA,NA
496,NA,NA,NA,NA,NA,FALSE,NA,NA
497,NA,NA,NA,NA,NA,FALSE,NA,NA
498,NA,NA,NA,NA,NA,FALSE,NA,NA
499,NA,NA,NA,NA,NA,FALSE,NA,NA
500,NA,NA,NA,NA,NA,FALSE,NA,NA
501,1,1e-4,NA,FALSE,NA,FALSE,NA,NA
502,NA,NA,NA,NA,NA,FALSE,NA,NA
503,NA,NA,NA,NA,NA,FALSE,NA,NA
504,NA,NA,NA,NA,NA,FALSE,NA,NA
505,NA,NA,NA,NA,NA,FALSE,NA,NA
506,NA,NA,NA,NA,NA,FALSE,NA,NA
507,NA,NA,NA,NA,NA,FALSE,NA,NA
508,NA,NA,NA,NA,NA,FALSE,NA,NA
509,NA,NA,NA,NA,NA,FALSE,NA,NA
510,2,0,0.0017,FALSE,FALSE,FALSE,NA,NA
511,NA,NA,NA,NA,NA,FALSE,NA,NA
512,NA,NA,NA,NA,NA,FALSE,NA,NA
513,NA,NA,NA,NA,NA,FALSE,NA,NA
514,NA,NA,NA,NA,NA,FALSE,NA,NA
515,NA,NA,NA,NA,NA,FALSE,NA,NA
516,NA,NA,NA,NA,NA,FALSE,NA,NA
517,NA,NA,NA,NA,NA,FALSE,NA,NA
518,NA,NA,NA,NA,NA,FALSE,NA,NA
519,NA,NA,NA,NA,NA,FALSE,NA,NA
520,NA,NA,NA,NA,NA,FALSE,NA,NA
521,NA,NA,NA,NA,NA,FALSE,NA,NA
522,NA,NA,NA,NA,NA,FALSE,NA,NA
523,NA,NA,NA,NA,NA,FALSE,NA,NA
524,NA,NA,NA,NA,NA,FALSE,NA,NA
525,NA,NA,NA,NA,NA,FALSE,NA,NA
526,2,0,7e-4,FALSE,FALSE,FALSE,NA,NA
527,NA,NA,NA,NA,NA,FALSE,NA,NA
528,NA,NA,NA,NA,NA,FALSE,NA,NA
529,NA,NA,NA,NA,NA,FALSE,NA,NA
530,NA,NA,NA,NA,NA,FALSE,NA,NA
531,NA,NA,NA,NA,NA,FALSE,NA,NA
532,NA,NA,NA,NA,NA,FALSE,NA,NA
533,NA,NA,NA,NA,NA,FALSE,NA,NA
534,NA,NA,NA,NA,NA,FALSE,NA,NA
535,NA,NA,NA,NA,NA,FALSE,NA,NA
536,NA,NA,NA,NA,NA,FALSE,NA,NA
537,NA,NA,NA,NA,NA,FALSE,NA,NA
538,NA,NA,NA,NA,NA,FALSE,NA,NA
539,NA,NA,NA,NA,NA,FALSE,NA,NA
540,NA,NA,NA,NA,NA,FALSE,NA,NA
541,NA,NA,NA,NA,NA,FALSE,NA,NA
542,NA,NA,NA,NA,NA,FALSE,NA,NA
543,NA,NA,NA,NA,NA,FALSE,NA,NA
544,NA,NA,NA,NA,NA,FALSE,NA,NA
545,NA,NA,NA,NA,NA,FALSE,NA,NA
546,NA,NA,NA,NA,NA,FALSE,NA,NA
547,NA,NA,NA,NA,NA,FALSE,NA,NA
548,2,0,0.0061,FALSE,FALSE,FALSE,NA,NA
549,NA,NA,NA,NA,NA,FALSE,NA,NA
550,NA,NA,NA,NA,NA,FALSE,NA,NA
551,NA,NA,NA,NA,NA,FALSE,NA,NA
552,NA,NA,NA,NA,NA,FALSE,NA,NA
